imei,slno,lon,lat
12,123,76.29837,9.99996
12,124,76.29841,10
12,125,76.29895,10.00041
12,126,76.29911,10.00051
12,127,76.29923,10.00057
12,128,76.29937,10.00065
12,129,76.2995,10.00073
12,130,76.29957,10.00076
12,131,76.29968,10.00083
12,132,76.29976,10.00087
12,133,76.29985,10.00092
12,134,76.30004,10.001
12,135,76.30025,10.00109
12,136,76.30051,10.00118
12,137,76.30057,10.0012
12,138,76.30101,10.00126
12,139,76.30131,10.00131
12,140,76.30171,10.00139
12,141,76.30203,10.00145
12,142,76.30211,10.00147
12,143,76.30237,10.00154
12,144,76.30269,10.00161
12,145,76.30298,10.0017
12,146,76.30309,10.00173
12,147,76.30323,10.00178
12,148,76.30335,10.00182
12,149,76.30346,10.0019
12,150,76.3034618,10.001898
12,151,76.3035,10.00192
12,152,76.30358,10.00199
12,153,76.30365,10.00205
12,154,76.30372,10.00212
12,155,76.3038,10.00221
12,156,76.30393,10.00235
12,157,76.30403,10.00247
12,158,76.30413,10.00259
12,159,76.30425,10.00273
12,160,76.30434,10.00286
12,161,76.30443,10.00298
12,162,76.30451,10.00311
12,163,76.30458,10.00323
12,164,76.30465,10.00339
12,165,76.30481,10.00375
12,166,76.30487,10.0039
12,167,76.30497,10.00421
12,168,76.30499,10.00429
12,169,76.30501,10.00437
12,170,76.30502,10.00444
12,171,76.30504,10.00451
12,172,76.30504,10.00457
12,173,76.3050444,10.0045659
12,174,76.30513,10.00457
12,175,76.30525,10.00456
12,176,76.30526,10.00452
12,177,76.30534,10.00398
12,178,76.30538,10.00376
12,179,76.30542,10.00359
12,180,76.30545,10.0035
12,181,76.30555,10.00321
12,182,76.30561,10.00309
12,183,76.30565,10.00301
12,184,76.30575,10.00286
12,185,76.3058,10.00281
12,186,76.30585,10.00276
12,187,76.30588,10.00274
12,188,76.3059,10.00272
12,189,76.30598,10.00265
12,190,76.30601,10.00262
12,191,76.30612,10.00252
12,192,76.3061187,10.0025228
12,193,76.30612,10.00253
12,194,76.30613,10.00253
12,195,76.30614,10.00254
12,196,76.30615,10.00254
12,197,76.30616,10.00254
12,198,76.30616,10.00255
12,199,76.30617,10.00255
12,200,76.30618,10.00255
12,201,76.30619,10.00255
12,202,76.3062,10.00255
12,203,76.30621,10.00255
12,204,76.30622,10.00255
12,205,76.30622,10.00254
12,206,76.30623,10.00254
12,207,76.30624,10.00254
12,208,76.30625,10.00253
12,209,76.30626,10.00253
12,210,76.30626,10.00252
12,211,76.30627,10.00252
12,212,76.30627,10.00251
12,213,76.30628,10.0025
12,214,76.30659,10.0027
12,215,76.30704,10.00294
12,216,76.30717,10.00301
12,217,76.30724,10.00306
12,218,76.30736,10.00315
12,219,76.30747,10.00323
12,220,76.3075,10.00324
12,221,76.30759,10.0033
12,222,76.30772,10.00339
12,223,76.30784,10.00345
12,224,76.30785,10.00346
12,225,76.30796,10.0035
12,226,76.30808,10.00355
12,227,76.30815,10.00357
12,228,76.30828,10.00362
12,229,76.30881,10.00383
12,230,76.30909,10.00391
12,231,76.30915,10.00393
12,232,76.30924,10.004
12,233,76.30968,10.00421
12,234,76.31048,10.00453
12,235,76.31069,10.00459
12,236,76.31101,10.00467
12,237,76.31131,10.00474
12,238,76.31168,10.00484
12,239,76.31265,10.00498
12,240,76.31286,10.00504
12,241,76.31312,10.0051
12,242,76.31323,10.00512
12,243,76.31335,10.00515
12,244,76.31363,10.00522
12,245,76.31372,10.00521
12,246,76.31393,10.00526
12,247,76.31418,10.00535
12,248,76.31434,10.00541
12,249,76.31443,10.00544
12,250,76.31448,10.00547
12,251,76.31467,10.00554
12,252,76.31468,10.00554
12,253,76.31488,10.00563
12,254,76.31502,10.00569
12,255,76.31514,10.00575
12,256,76.31525,10.0058
12,257,76.31535,10.00585
12,258,76.31541,10.00593
12,259,76.31543,10.00595
12,260,76.31545,10.00597
12,261,76.31546,10.006
12,262,76.31547,10.00602
12,263,76.31548,10.00606
12,264,76.31549,10.00609
12,265,76.3155,10.00611
12,266,76.31551,10.00641
12,267,76.31553,10.00678
12,268,76.31555,10.00696
12,269,76.31558,10.00709
12,270,76.31599,10.0082
12,271,76.316,10.00822
12,272,76.31606,10.00831
12,273,76.31611,10.00837
12,274,76.31629,10.00866
12,275,76.31637,10.00876
12,276,76.31644,10.00886
12,277,76.31654,10.00897
12,278,76.31661,10.00903
12,279,76.31669,10.00909
12,280,76.31674,10.00913
12,281,76.31685,10.00921
12,282,76.31702,10.00931
12,283,76.31717,10.00942
12,284,76.31722,10.00946
12,285,76.31748,10.00972
12,286,76.31751,10.00974
12,287,76.31757,10.00978
12,288,76.3176,10.00979
12,289,76.31764,10.00981
12,290,76.31787,10.00988
12,291,76.31802,10.00993
12,292,76.31814,10.00997
12,293,76.31832,10.01004
12,294,76.31858,10.01016
12,295,76.31862,10.01017
12,296,76.31866,10.01018
12,297,76.31869,10.01019
12,298,76.31873,10.01021
12,299,76.31878,10.01022
12,300,76.31892,10.01025
12,301,76.31906,10.01029
12,302,76.31914,10.01034
12,303,76.31914,10.01035
12,304,76.31918,10.01037
12,305,76.31939,10.01045
12,306,76.31992,10.01062
12,307,76.32013,10.01066
12,308,76.32039,10.01073
12,309,76.32041,10.01074
12,310,76.32063,10.0108
12,311,76.3208,10.01085
12,312,76.32105,10.01093
12,313,76.32116,10.01094
12,314,76.32129,10.011
12,315,76.32136,10.01103
12,316,76.32148,10.01109
12,317,76.32161,10.01114
12,318,76.32173,10.01121
12,319,76.32192,10.01129
12,320,76.32208,10.01135
12,321,76.32231,10.01145
12,322,76.32248,10.01152
12,323,76.32266,10.01159
12,324,76.3229,10.01175
12,325,76.32322,10.01184
12,326,76.32326,10.01185
12,327,76.32337,10.01188
12,328,76.32341,10.01188
12,329,76.32346,10.01189
12,330,76.32354,10.0119
12,331,76.32358,10.01191
12,332,76.32372,10.01193
12,333,76.32385,10.01196
12,334,76.32397,10.01197
12,335,76.32412,10.01198
12,336,76.32422,10.01199
12,337,76.32436,10.01202
12,338,76.32443,10.01201
12,339,76.32454,10.01202
12,340,76.3248,10.01205
12,341,76.32499,10.01209
12,342,76.32511,10.01212
12,343,76.32546,10.01218
12,344,76.3258,10.01225
12,345,76.32595,10.01228
12,346,76.32628,10.01237
12,347,76.32664,10.01244
12,348,76.3269,10.01249
12,349,76.32716,10.01252
12,350,76.32726,10.01253
12,351,76.32744,10.01256
12,352,76.32767,10.01259
12,353,76.32796,10.01264
12,354,76.3281,10.01266
12,355,76.32822,10.01271
12,356,76.32844,10.0128
12,357,76.32903,10.013
12,358,76.32923,10.01307
12,359,76.32937,10.01312
12,360,76.32944,10.01314
12,361,76.32964,10.01319
12,362,76.32968,10.0132
12,363,76.32984,10.01325
12,364,76.33003,10.01329
12,365,76.33007,10.0133
12,366,76.33021,10.0133
12,367,76.33034,10.0133
12,368,76.33044,10.0133
12,369,76.33049,10.0133
12,370,76.33054,10.01331
12,371,76.33061,10.01331
12,372,76.33071,10.01332
12,373,76.33083,10.01333
12,374,76.33103,10.01338
12,375,76.33121,10.01342
12,376,76.33136,10.01346
12,377,76.33138,10.01347
12,378,76.33158,10.01354
12,379,76.33173,10.01361
12,380,76.33183,10.01365
12,381,76.33192,10.01369
12,382,76.3323,10.01383
12,383,76.33247,10.01389
12,384,76.33259,10.01392
12,385,76.33286,10.01402
12,386,76.33303,10.01407
12,387,76.33321,10.01412
12,388,76.33354,10.01423
12,389,76.33383,10.01434
12,390,76.334,10.01438
12,391,76.33407,10.0144
12,392,76.33416,10.01443
12,393,76.33424,10.01446
12,394,76.3343,10.01448
12,395,76.33493,10.01482
12,396,76.33533,10.01503
12,397,76.3356,10.01519
12,398,76.33567,10.01524
12,399,76.33575,10.0153
12,400,76.33612,10.01509
12,401,76.33618,10.01508
12,402,76.3362,10.01508
12,403,76.33623,10.01508
12,404,76.33626,10.01508
12,405,76.33632,10.01509
12,406,76.33638,10.0151
12,407,76.33647,10.01511
12,408,76.33656,10.01512
12,409,76.33683,10.01515
12,410,76.33697,10.01517
12,411,76.33703,10.01518
12,412,76.33709,10.01518
12,413,76.33716,10.01518
12,414,76.33721,10.01518
12,415,76.33738,10.01515
12,416,76.3375,10.01512
12,417,76.33781,10.01501
12,418,76.33813,10.01491
12,419,76.3382,10.0149
12,420,76.33832,10.01489
12,421,76.33839,10.01488
12,422,76.33847,10.01489
12,423,76.33856,10.0149
12,424,76.3386,10.01491
12,425,76.3387,10.01495
12,426,76.33884,10.01501
12,427,76.3389,10.01503
12,428,76.33898,10.01507
12,429,76.33928,10.01518
12,430,76.33993,10.01545
12,431,76.33996,10.01546
12,432,76.34021,10.01553
12,433,76.34051,10.01557
12,434,76.34128,10.01575
12,435,76.34147,10.01579
12,436,76.34154,10.01585
12,437,76.34162,10.01589
12,438,76.34171,10.01596
12,439,76.34178,10.01604
12,440,76.34188,10.01613
12,441,76.3418759,10.0161344
12,442,76.34195,10.01635
12,443,76.34203,10.01659
12,444,76.34207,10.01668
12,445,76.34213,10.01681
12,446,76.34221,10.01699
12,447,76.34227,10.01713
12,448,76.34237,10.01728
12,449,76.34239,10.01731
12,450,76.34249,10.01746
12,451,76.34254,10.01754
12,452,76.34259,10.01762
12,453,76.34264,10.01768
12,454,76.34279,10.01788
12,455,76.34287,10.01792
12,456,76.34293,10.01807
12,457,76.34298,10.01819
12,458,76.3429816,10.018188
12,459,76.34309,10.01817
12,460,76.3432,10.01817
12,461,76.34334,10.0182
12,462,76.34342,10.01823
12,463,76.3435,10.01826
12,464,76.34431,10.01858
12,465,76.3443082,10.0185772
12,466,76.34455,10.01843
12,467,76.34479,10.01825
12,468,76.34483,10.01821
12,469,76.34487,10.01816
12,470,76.34494,10.01806
12,471,76.3449449,10.01806
12,472,76.34504,10.01802
12,473,76.34511,10.018
12,474,76.34518,10.01799
12,475,76.34525,10.01799
12,476,76.34539,10.018
12,477,76.34548,10.01801
12,478,76.34557,10.01802
12,479,76.34566,10.01804
12,480,76.34629,10.01799
12,481,76.3467,10.01793
12,482,76.34721,10.01787
12,483,76.34764,10.01784
12,484,76.34815,10.01782
12,485,76.34886,10.01782
12,486,76.34959,10.01795
12,487,76.34976,10.01799
12,488,76.3497625,10.0179852
12,489,76.34987,10.01802
12,490,76.35101,10.01803
12,491,76.3510116,10.0180323
12,492,76.35108,10.01804
12,493,76.35148,10.01806
12,494,76.35165,10.01808
12,495,76.3519,10.01824
12,496,76.35204,10.01833
12,497,76.35214,10.01842
12,498,76.35246,10.01868
12,499,76.35283,10.01912
12,500,76.35306,10.01948
12,501,76.35308,10.01956
12,502,76.3531,10.01959
12,503,76.35311,10.01964
12,504,76.35312,10.01968
12,505,76.35313,10.01973
12,506,76.35314,10.01978
12,507,76.35314,10.01983
12,508,76.35314,10.01986
12,509,76.35314,10.01989
12,510,76.35313,10.01992
12,511,76.35312,10.02
12,512,76.3531,10.02005
12,513,76.35308,10.0201
12,514,76.35302,10.02025
12,515,76.35286,10.02057
12,516,76.35282,10.02065
12,517,76.35282,10.02066
12,518,76.35281,10.02071
12,519,76.35279,10.02078
12,520,76.35279,10.02085
12,521,76.35279,10.02093
12,522,76.3528,10.021
12,523,76.3528,10.02101
12,524,76.35281,10.02105
12,525,76.35286,10.02114
12,526,76.35287,10.02117
12,527,76.35289,10.0212
12,528,76.35291,10.02122
12,529,76.35292,10.02124
12,530,76.35293,10.02125
12,531,76.35295,10.02126
12,532,76.35297,10.02128
12,533,76.35351,10.02157
12,534,76.35363,10.02164
12,535,76.35373,10.02172
12,536,76.35384,10.02183
12,537,76.35392,10.02195
12,538,76.35405,10.02219
12,539,76.35407,10.02222
12,540,76.35414,10.02246
12,541,76.35418,10.02262
12,542,76.3542,10.02266
12,543,76.35422,10.0227
12,544,76.35425,10.02273
12,545,76.35427,10.02275
12,546,76.35429,10.02277
12,547,76.35432,10.02278
12,548,76.35434,10.02279
12,549,76.35439,10.0228
12,550,76.35445,10.0228
12,551,76.35488,10.02274
12,552,76.35492,10.02276
12,553,76.35498,10.0228
12,554,76.35503,10.02283
12,555,76.3551,10.0229
12,556,76.35519,10.02302
12,557,76.35565,10.0236
12,558,76.35594,10.02395
12,559,76.35601,10.02408
12,560,76.35607,10.02418
12,561,76.35654,10.02461
12,562,76.35657,10.02464
12,563,76.35665,10.02473
12,564,76.3569,10.02504
12,565,76.35719,10.02545
12,566,76.35722,10.02552
12,567,76.35727,10.02565
12,568,76.35731,10.02577
12,569,76.35731,10.02578
12,570,76.35734,10.02584
12,571,76.35737,10.02589
12,572,76.3574,10.02592
12,573,76.35742,10.02594
12,574,76.35743,10.02596
12,575,76.35761,10.02617
12,576,76.35776,10.02639
12,577,76.3578,10.02643
12,578,76.35788,10.02652
12,579,76.35798,10.0266
12,580,76.35822,10.02676
12,581,76.35841,10.02686
12,582,76.35859,10.02695
12,583,76.35878,10.02701
12,584,76.35897,10.02707
12,585,76.35914,10.02713
12,586,76.35931,10.02718
12,587,76.35934,10.02719
12,588,76.35954,10.02723
12,589,76.35958,10.02724
12,590,76.3598,10.02726
12,591,76.36001,10.02722
12,592,76.36027,10.02716
12,593,76.36066,10.02707
12,594,76.36084,10.02702
12,595,76.361,10.02696
12,596,76.36133,10.0268
12,597,76.36197,10.02653
12,598,76.36252,10.02623
12,599,76.36271,10.02612
12,600,76.36283,10.02604
12,601,76.36298,10.0259
12,602,76.3631,10.02578
12,603,76.36312,10.02576
12,604,76.36322,10.02568
12,605,76.36342,10.02555
12,606,76.36358,10.02545
12,607,76.36372,10.02538
12,608,76.36398,10.02528
12,609,76.36407,10.02527
12,610,76.36425,10.02526
12,611,76.36511,10.02523
12,612,76.36535,10.02521
12,613,76.36546,10.0252
12,614,76.36555,10.02519
12,615,76.36564,10.02519
12,616,76.36571,10.0252
12,617,76.36578,10.02521
12,618,76.36587,10.02522
12,619,76.366,10.02525
12,620,76.36609,10.02529
12,621,76.3662,10.02533
12,622,76.36631,10.02538
12,623,76.36634,10.02539
12,624,76.36646,10.02547
12,625,76.36688,10.02584
12,626,76.36709,10.02609
12,627,76.36716,10.02618
12,628,76.36722,10.02627
12,629,76.36735,10.02641
12,630,76.36746,10.02653
12,631,76.36756,10.0266
12,632,76.36761,10.02664
12,633,76.36766,10.02666
12,634,76.3677,10.02668
12,635,76.36771,10.02668
12,636,76.36777,10.0267
12,637,76.36781,10.0267
12,638,76.36784,10.02671
12,639,76.36789,10.02671
12,640,76.368,10.02669
12,641,76.36812,10.02668
12,642,76.36836,10.02665
12,643,76.36847,10.02664
12,644,76.36859,10.02663
12,645,76.36872,10.02665
12,646,76.3688,10.02666
12,647,76.36909,10.02669
12,648,76.36925,10.02672
12,649,76.36937,10.02673
12,650,76.36996,10.02677
12,651,76.37007,10.02678
12,652,76.37015,10.02681
12,653,76.37036,10.02734
12,654,76.37041,10.02756
12,655,76.37043,10.02793
12,656,76.37042,10.02802
12,657,76.37042,10.02819
12,658,76.3704,10.02847
12,659,76.37032,10.02887
12,660,76.37033,10.02913
12,661,76.37035,10.02964
12,662,76.37037,10.02982
12,663,76.37037,10.02984
12,664,76.37042,10.02998
12,665,76.37046,10.03006
12,666,76.37051,10.03019
12,667,76.37057,10.0303
12,668,76.37073,10.03046
12,669,76.37095,10.03059
12,670,76.37099,10.03061
12,671,76.37132,10.0307
12,672,76.37156,10.03072
12,673,76.37175,10.03073
12,674,76.37189,10.03074
12,675,76.37214,10.03069
12,676,76.3724,10.03059
12,677,76.37265,10.03053
12,678,76.37294,10.0305
12,679,76.37321,10.03051
12,680,76.37338,10.03051
12,681,76.37363,10.03051
12,682,76.37405,10.03052
12,683,76.37442,10.03053
12,684,76.37476,10.03056
12,685,76.37499,10.03059
12,686,76.37513,10.03059
12,687,76.3755,10.03061
12,688,76.37579,10.03063
12,689,76.3759,10.03064
12,690,76.37638,10.03069
12,691,76.37646,10.0307
12,692,76.37654,10.0307
12,693,76.37707,10.03069
12,694,76.37753,10.03069
12,695,76.37767,10.03067
12,696,76.37774,10.03065
12,697,76.37849,10.03054
12,698,76.37889,10.03049
12,699,76.37921,10.03046
12,700,76.37962,10.03042
12,701,76.38009,10.03036
12,702,76.38045,10.03032
12,703,76.38148,10.03016
12,704,76.38234,10.03
12,705,76.38312,10.02987
12,706,76.38392,10.02974
12,707,76.38457,10.02962
12,708,76.38559,10.02937
12,709,76.38645,10.02919
12,710,76.3867,10.02914
12,711,76.38683,10.02913
12,712,76.38686,10.02913
12,713,76.38701,10.02916
12,714,76.38716,10.02921
12,715,76.38733,10.02929
12,716,76.38743,10.02936
12,717,76.38753,10.02943
12,718,76.38768,10.02954
12,719,76.38785,10.02965
12,720,76.3879,10.02968
12,721,76.38799,10.02972
12,722,76.38812,10.02976
12,723,76.38823,10.02978
12,724,76.3883,10.02979
12,725,76.38838,10.02978
12,726,76.38845,10.02978
12,727,76.38856,10.02978
12,728,76.38925,10.02973
12,729,76.38932,10.02972
12,730,76.3894,10.02971
12,731,76.38949,10.0297
12,732,76.38956,10.02967
12,733,76.38964,10.02965
12,734,76.38984,10.02958
12,735,76.39023,10.02949
12,736,76.39049,10.02942
12,737,76.39071,10.02935
12,738,76.39079,10.02931
12,739,76.39088,10.02925
12,740,76.39102,10.02917
12,741,76.39117,10.02907
12,742,76.39141,10.0289
12,743,76.39156,10.02881
12,744,76.39166,10.02876
12,745,76.39178,10.02871
12,746,76.39206,10.02866
12,747,76.39229,10.02863
12,748,76.3926,10.02858
12,749,76.39266,10.02857
12,750,76.39277,10.02855
12,751,76.39288,10.02851
12,752,76.3933,10.02833
12,753,76.3933011,10.0283262
12,754,76.39339,10.02828
12,755,76.39332,10.02816
12,756,76.39328,10.0281
12,757,76.39324,10.02809
12,758,76.39321,10.02799
12,759,76.39318,10.02797
12,760,76.39314,10.02794
12,761,76.39311,10.02793
12,762,76.39306,10.02793
12,763,76.39295,10.02794
12,764,76.39278,10.02798
12,765,76.3925,10.02804
12,766,76.39237,10.02806
12,767,76.3923,10.02804
12,768,76.39227,10.028
12,769,76.39227,10.02794
12,770,76.39234,10.0279
12,771,76.39251,10.02784
12,772,76.39266,10.02779
12,773,76.39278,10.02773
12,774,76.39284,10.02768
12,775,76.39291,10.02756
12,776,76.39294,10.02745
12,777,76.393,10.02716
12,778,76.39309,10.02699
12,779,76.39313,10.02687
12,780,76.39325,10.02667
12,781,76.39339,10.02651
12,782,76.39339,10.02643
12,783,76.39337,10.02635
12,784,76.39329,10.02625
12,785,76.39316,10.02615
12,786,76.39307,10.02609
12,787,76.39285,10.02579
12,788,76.3928535,10.0257943
12,789,76.39211,10.026
12,790,76.3921094,10.0259979
13,1,76.2805318,9.9755794
13,2,76.28073,9.97476
13,3,76.28098,9.97374
13,4,76.2809837,9.9737351
13,5,76.28247,9.9743
13,6,76.282475,9.9742951
13,7,76.28228,9.97493
13,8,76.28222,9.97509
13,9,76.28219,9.97517
13,10,76.2821921,9.9751661
13,11,76.28236,9.97515
13,12,76.28256,9.97513
13,13,76.28262,9.97513
13,14,76.28266,9.97513
13,15,76.28268,9.97514
13,16,76.28272,9.97514
13,17,76.28289,9.97518
13,18,76.28308,9.97523
13,19,76.2832,9.97525
13,20,76.28335,9.97529
13,21,76.28386,9.97542
13,22,76.28414,9.97548
13,23,76.28445,9.97555
13,24,76.2844511,9.9755511
13,25,76.28422,9.97639
13,26,76.28418,9.97652
13,27,76.28417,9.97658
13,28,76.28401,9.97711
13,29,76.28399,9.97717
13,30,76.28389,9.97743
13,31,76.28367,9.97803
13,32,76.28361,9.97819
13,33,76.28357,9.9783
13,34,76.28345,9.9787
13,35,76.28325,9.97928
13,36,76.28319,9.9795
13,37,76.28317,9.97966
13,38,76.28312,9.98002
13,39,76.28299,9.98092
13,40,76.28288,9.98157
13,41,76.2827,9.98214
13,42,76.28224,9.9835
13,43,76.28212,9.98387
13,44,76.28176,9.98485
13,45,76.28175,9.98489
13,46,76.28147,9.98565
13,47,76.28143,9.98574
13,48,76.2814347,9.9857389
13,49,76.28141,9.98585
13,50,76.28151,9.98588
13,51,76.28266,9.98616
13,52,76.28319,9.9863
13,53,76.28346,9.98642
13,54,76.28373,9.9865
13,55,76.28387,9.98656
13,56,76.28402,9.98664
13,57,76.28413,9.9867
13,58,76.28426,9.98678
13,59,76.28477,9.98718
13,60,76.28492,9.9873
13,61,76.28506,9.98743
13,62,76.28521,9.98757
13,63,76.28533,9.98769
13,64,76.28545,9.98783
13,65,76.28559,9.98799
13,66,76.28569,9.9881
13,67,76.28584,9.98828
13,68,76.28593,9.9884
13,69,76.28599,9.98851
13,70,76.28611,9.98871
13,71,76.28613,9.98875
13,72,76.28615,9.98879
13,73,76.28617,9.98883
13,74,76.2862,9.98888
13,75,76.28643,9.98926
13,76,76.28653,9.98942
13,77,76.28697,9.99003
13,78,76.28739,9.99063
13,79,76.28745,9.99069
13,80,76.2875,9.99076
13,81,76.28756,9.99082
13,82,76.28763,9.99089
13,83,76.28776,9.99098
13,84,76.28824,9.99133
13,85,76.28839,9.99144
13,86,76.28854,9.99155
13,87,76.28864,9.99163
13,88,76.28882,9.99178
13,89,76.28895,9.99191
13,90,76.28947,9.99237
13,91,76.28969,9.99257
13,92,76.2898,9.99267
13,93,76.28991,9.99277
13,94,76.28998,9.99285
13,95,76.29009,9.99297
13,96,76.29032,9.99323
13,97,76.29051,9.99343
13,98,76.29056,9.99348
13,99,76.29065,9.99357
13,100,76.29077,9.9937
13,101,76.29083,9.99376
13,102,76.29091,9.99383
13,103,76.29198,9.99495
13,104,76.2921,9.99506
13,105,76.29219,9.99514
13,106,76.29254,9.99541
13,107,76.29308,9.99582
13,108,76.29315,9.99587
13,109,76.29362,9.99622
13,110,76.29379,9.99634
13,111,76.294,9.99649
13,112,76.29429,9.99669
13,113,76.29455,9.99687
13,114,76.29488,9.99712
13,115,76.29542,9.99754
13,116,76.29613,9.99811
13,117,76.29628,9.99822
13,118,76.29663,9.99853
13,119,76.29719,9.99902
13,120,76.29765,9.99942
13,121,76.29794,9.99966
13,122,76.29816,9.99985
13,123,76.29837,9.99996
13,124,76.29841,10
13,125,76.29895,10.00041
13,126,76.29911,10.00051
13,127,76.29923,10.00057
13,128,76.29937,10.00065
13,129,76.2995,10.00073
13,130,76.29957,10.00076
13,131,76.29968,10.00083
13,132,76.29976,10.00087
13,133,76.29985,10.00092
13,134,76.30004,10.001
13,135,76.30025,10.00109
13,136,76.30051,10.00118
13,137,76.30057,10.0012
13,138,76.30101,10.00126
13,139,76.30131,10.00131
13,140,76.30171,10.00139
13,141,76.30203,10.00145
13,142,76.30211,10.00147
13,143,76.30237,10.00154
13,144,76.30269,10.00161
13,145,76.30298,10.0017
13,146,76.30309,10.00173
13,147,76.30323,10.00178
13,148,76.30335,10.00182
13,149,76.30346,10.0019
13,150,76.3034618,10.001898
13,151,76.3035,10.00192
13,152,76.30358,10.00199
13,153,76.30365,10.00205
13,154,76.30372,10.00212
13,155,76.3038,10.00221
13,156,76.30393,10.00235
13,157,76.30403,10.00247
13,158,76.30413,10.00259
13,159,76.30425,10.00273
13,160,76.30434,10.00286
13,161,76.30443,10.00298
13,162,76.30451,10.00311
13,163,76.30458,10.00323
13,164,76.30465,10.00339
13,165,76.30481,10.00375
13,166,76.30487,10.0039
13,167,76.30497,10.00421
13,168,76.30499,10.00429
13,169,76.30501,10.00437
13,170,76.30502,10.00444
13,171,76.30504,10.00451
13,172,76.30504,10.00457
13,173,76.3050444,10.0045659
13,174,76.30513,10.00457
13,175,76.30525,10.00456
13,176,76.30526,10.00452
13,177,76.30534,10.00398
13,178,76.30538,10.00376
13,179,76.30542,10.00359
13,180,76.30545,10.0035
13,181,76.30555,10.00321
13,182,76.30561,10.00309
13,183,76.30565,10.00301
13,184,76.30575,10.00286
13,185,76.3058,10.00281
13,186,76.30585,10.00276
13,187,76.30588,10.00274
13,188,76.3059,10.00272
13,189,76.30598,10.00265
13,190,76.30601,10.00262
13,191,76.30612,10.00252
13,192,76.3061187,10.0025228
13,193,76.30612,10.00253
13,194,76.30613,10.00253
13,195,76.30614,10.00254
13,196,76.30615,10.00254
13,197,76.30616,10.00254
13,198,76.30616,10.00255
13,199,76.30617,10.00255
13,200,76.30618,10.00255
13,201,76.30619,10.00255
13,202,76.3062,10.00255
13,203,76.30621,10.00255
13,204,76.30622,10.00255
13,205,76.30622,10.00254
13,206,76.30623,10.00254
13,207,76.30624,10.00254
13,208,76.30625,10.00253
13,209,76.30626,10.00253
13,210,76.30626,10.00252
13,211,76.30627,10.00252
13,212,76.30627,10.00251
13,213,76.30628,10.0025
13,214,76.30659,10.0027
13,215,76.30704,10.00294
13,216,76.30717,10.00301
13,217,76.30724,10.00306
13,218,76.30736,10.00315
13,219,76.30747,10.00323
13,220,76.3075,10.00324
13,221,76.30759,10.0033
13,222,76.30772,10.00339
13,223,76.30784,10.00345
13,224,76.30785,10.00346
13,225,76.30796,10.0035
13,226,76.30808,10.00355
13,227,76.30815,10.00357
13,228,76.30828,10.00362
13,229,76.30881,10.00383
13,230,76.30909,10.00391
13,231,76.30915,10.00393
13,232,76.30924,10.004
13,233,76.30968,10.00421
13,234,76.31048,10.00453
13,235,76.31069,10.00459
13,236,76.31101,10.00467
13,237,76.31131,10.00474
13,238,76.31168,10.00484
13,239,76.31265,10.00498
13,240,76.31286,10.00504
13,241,76.31312,10.0051
13,242,76.31323,10.00512
13,243,76.31335,10.00515
13,244,76.31363,10.00522
13,245,76.31372,10.00521
13,246,76.31393,10.00526
13,247,76.31418,10.00535
13,248,76.31434,10.00541
13,249,76.31443,10.00544
13,250,76.31448,10.00547
13,251,76.31467,10.00554
13,252,76.31468,10.00554
13,253,76.31488,10.00563
13,254,76.31502,10.00569
13,255,76.31514,10.00575
13,256,76.31525,10.0058
13,257,76.31535,10.00585
13,258,76.31541,10.00593
13,259,76.31543,10.00595
13,260,76.31545,10.00597
13,261,76.31546,10.006
13,262,76.31547,10.00602
13,263,76.31548,10.00606
13,264,76.31549,10.00609
13,265,76.3155,10.00611
13,266,76.31551,10.00641
13,267,76.31553,10.00678
13,268,76.31555,10.00696
13,269,76.31558,10.00709
13,270,76.31599,10.0082
13,271,76.316,10.00822
13,272,76.31606,10.00831
13,273,76.31611,10.00837
13,274,76.31629,10.00866
13,275,76.31637,10.00876
13,276,76.31644,10.00886
13,277,76.31654,10.00897
13,278,76.31661,10.00903
13,279,76.31669,10.00909
13,280,76.31674,10.00913
13,281,76.31685,10.00921
13,282,76.31702,10.00931
13,283,76.31717,10.00942
13,284,76.31722,10.00946
13,285,76.31748,10.00972
13,286,76.31751,10.00974
13,287,76.31757,10.00978
13,288,76.3176,10.00979
13,289,76.31764,10.00981
13,290,76.31787,10.00988
13,291,76.31802,10.00993
13,292,76.31814,10.00997
13,293,76.31832,10.01004
13,294,76.31858,10.01016
13,295,76.31862,10.01017
13,296,76.31866,10.01018
13,297,76.31869,10.01019
13,298,76.31873,10.01021
13,299,76.31878,10.01022
13,300,76.31892,10.01025
13,301,76.31906,10.01029
13,302,76.31914,10.01034
13,303,76.31914,10.01035
13,304,76.31918,10.01037
13,305,76.31939,10.01045
13,306,76.31992,10.01062
13,307,76.32013,10.01066
13,308,76.32039,10.01073
13,309,76.32041,10.01074
13,310,76.32063,10.0108
13,311,76.3208,10.01085
13,312,76.32105,10.01093
13,313,76.32116,10.01094
13,314,76.32129,10.011
13,315,76.32136,10.01103
13,316,76.32148,10.01109
13,317,76.32161,10.01114
13,318,76.32173,10.01121
13,319,76.32192,10.01129
13,320,76.32208,10.01135
13,321,76.32231,10.01145
13,322,76.32248,10.01152
13,323,76.32266,10.01159
13,324,76.3229,10.01175
13,325,76.32322,10.01184
13,326,76.32326,10.01185
13,327,76.32337,10.01188
13,328,76.32341,10.01188
13,329,76.32346,10.01189
13,330,76.32354,10.0119
